# time_[MJD]       half_width_[d]  count_rate    error       fracexp   
#
53644.37333270060  0.01476851852  -5.27229e-01  1.06914e+00  0.34542
53644.40495885801  0.01495949074  2.46184e+00  1.13879e+00  0.31482
53644.43637668208  0.01475694444  1.05561e+00  1.16196e+00  0.32143
53644.49260353394  0.00863425926  -3.61245e-01  1.52654e+00  0.32201
53644.56249936727  0.01478009259  -2.79573e+00  1.20564e+00  0.31329
53644.59403293208  0.01487847222  1.25174e+00  1.17440e+00  0.31963
53644.62528293208  0.01469328704  1.63565e+00  1.16108e+00  0.31992
53644.65689172838  0.01485532407  1.28824e+00  1.10329e+00  0.34766
53644.81659080245  0.01473958333  -9.25725e+00  7.71588e+00  0.01158
53644.84796233023  0.01467592593  -5.52909e+00  4.42016e+00  0.02815
53644.87949010801  0.01476851852  4.56343e+00  3.14571e+00  0.05672
53644.91097737653  0.01483217593  1.01558e+00  4.58197e+00  0.02847
53645.13211742282  0.01501157407  1.98126e-01  3.06465e+00  0.05283
53645.16352367283  0.01482060185  -4.95386e-01  2.35521e+00  0.09138
53645.19509774690  0.01494791667  -1.52245e+00  1.95082e+00  0.12426
53645.22648663579  0.01490162037  4.10945e+00  2.62107e+00  0.07214
53645.41541024690  0.01487847222  -2.11719e+00  3.74851e+00  0.03901
53645.44693223764  0.01495370370  1.92052e+00  2.23563e+00  0.09442
53645.47720422838  0.01379050926  3.84516e+00  1.78581e+00  0.15781
53645.50845422838  0.01389467593  1.21806e+00  1.65965e+00  0.18659
53645.54021927468  0.01405092593  2.65997e+00  1.47341e+00  0.22689
53645.57252830245  0.01476273148  -8.73604e-01  1.28839e+00  0.27549
53645.60392297838  0.01471064815  2.54902e-01  1.30721e+00  0.26830
53645.63536973764  0.01472222222  -2.82809e-01  1.31422e+00  0.25390
53645.66730839504  0.01504050926  7.98771e-01  1.13646e+00  0.32365
53645.69869149689  0.01500000000  -4.98423e-01  1.14179e+00  0.32652
53645.73007459875  0.01476273148  1.05643e+00  1.15633e+00  0.33138
53645.76142297838  0.01467592593  3.52903e+00  1.27663e+00  0.28081
53645.79284658949  0.01466435185  -3.64915e-01  1.55135e+00  0.20635
53645.82455376541  0.01475115741  2.15118e+00  1.36357e+00  0.23331
53645.87938594134  0.03814814815  -7.21604e-01  9.34911e-01  0.21305
53645.92365677468  0.00524305556  3.96386e-02  2.26897e+00  0.27867
53646.47364520060  0.00995370370  3.24166e+00  2.48768e+00  0.11787
53646.49594844134  0.01008101852  1.24419e+00  2.01879e+00  0.16869
53646.51822274690  0.01017939815  1.39822e+00  1.78668e+00  0.21743
53646.53591950615  0.00360532407  -1.10007e+00  2.23644e+00  0.33284
53646.55589057097  0.01503472222  -6.36509e-01  1.10520e+00  0.33036
53646.58723895060  0.01476273148  4.19166e+00  1.05656e+00  0.35361
53646.61872621912  0.01480324074  2.22586e+00  1.09690e+00  0.32749
53646.64955955245  0.01402777778  2.90204e+00  1.18851e+00  0.32013
53646.68109311727  0.01391782407  1.54825e+00  1.31127e+00  0.28579
53646.71266719134  0.01389467593  4.25641e+00  1.50239e+00  0.21894
53646.74429913579  0.01391782407  3.09547e+00  1.38865e+00  0.24729
53646.77685121912  0.01483796296  2.37790e+00  1.22420e+00  0.30477
53646.80842529319  0.01497685185  1.40944e-01  1.19094e+00  0.32402
53646.83981996912  0.01493634259  -1.82727e+00  1.19513e+00  0.30782
53646.87105839505  0.01473958333  4.55674e-01  1.10687e+00  0.33428
53646.89429334875  0.00361111111  6.20734e+00  3.07882e+00  0.20301
53646.91426441356  0.01502893519  1.05123e+00  1.50837e+00  0.20190
53646.94558964505  0.01490740741  1.25725e+00  1.40406e+00  0.24250
53646.97617413579  0.01389467593  1.54079e+00  1.34227e+00  0.26367
53647.00895191357  0.01502893519  9.37573e-02  1.30356e+00  0.25854
53647.04003987653  0.01469328704  1.19543e+00  1.32893e+00  0.24807
53647.07155029319  0.01474537037  1.06981e+00  1.16467e+00  0.31403
53647.10294496912  0.01471643519  2.66595e+00  1.18729e+00  0.31006
53647.13468108023  0.01500578704  2.46619e+00  1.17492e+00  0.31128
53647.16517876542  0.01389467593  8.98207e-01  1.25349e+00  0.30372
53647.19486626542  0.01198495370  1.26467e+00  1.64423e+00  0.21653
53647.22926441357  0.01477430556  2.87093e+00  1.34783e+00  0.24400
53647.26070538579  0.01478009259  2.09847e+00  1.22068e+00  0.29929
53647.29212320986  0.01476273148  2.45844e+00  1.16736e+00  0.32130
53647.32394033949  0.01495949074  2.37965e+00  1.11413e+00  0.32829
53647.35450746912  0.01391782407  1.89136e+00  1.11998e+00  0.34499
53647.38696695986  0.01475694444  9.88058e-01  1.04746e+00  0.35995
53647.41833848764  0.01469328704  2.18737e+00  1.06956e+00  0.33996
53647.45002830245  0.01476273148  1.31191e+00  1.14151e+00  0.32349
53647.48073432097  0.01402199074  5.41595e-01  1.22062e+00  0.31047
53647.51220422838  0.01387152778  3.13538e+00  1.38228e+00  0.25305
53647.54472158949  0.01478009259  -4.36799e-01  1.30557e+00  0.28035
53647.57633038579  0.01495370370  6.15409e-01  1.19233e+00  0.31797
53647.60775978393  0.01476273148  1.69072e+00  1.17696e+00  0.31725
53647.63911395060  0.01468171296  3.28638e+00  1.13666e+00  0.32832
53647.67053177467  0.01466435185  1.98026e+00  1.08660e+00  0.34817
53647.69425283949  0.00362847222  1.76495e-01  6.61361e+00  0.04554
53647.72298547838  0.02380787037  1.88160e+00  1.36999e+00  0.16326
53647.76292760801  0.01471064815  4.52939e-01  1.39181e+00  0.23573
53647.79454219134  0.01487847222  1.99787e+00  1.23135e+00  0.29922
53647.82608154319  0.01480902778  -1.52583e+00  1.18289e+00  0.30373
53647.85748200615  0.01476273148  1.95598e+00  1.17895e+00  0.29838
53647.88839057097  0.01423611111  2.55842e+00  1.22384e+00  0.29248
53647.92054913579  0.01477430556  -9.73402e-01  1.14210e+00  0.33113
53647.95218686727  0.01480324074  -7.04839e-01  1.17250e+00  0.31929
53647.98352367282  0.01468171296  1.79653e+00  1.32621e+00  0.25363
53648.01523084875  0.01496527778  3.72582e-01  1.53642e+00  0.18631
53648.04667182097  0.01479745370  1.94024e+00  1.48251e+00  0.20377
53648.07827483023  0.01496527778  -4.52419e-01  1.28475e+00  0.26282
53648.10944959875  0.01470486111  1.43255e+00  1.14984e+00  0.32365
53648.14087320986  0.01470486111  2.79075e-01  1.08595e+00  0.34879
53648.17278871912  0.01500000000  2.32495e+00  1.02586e+00  0.35188
53648.20424705245  0.01482638889  1.54514e+00  1.07920e+00  0.34094
53648.23584427468  0.01500000000  1.85244e+00  1.10730e+00  0.33677
53648.26796233023  0.01549768519  -5.24240e-01  1.14600e+00  0.32148
53648.66793339505  0.01529513889  2.92456e+00  1.43359e+00  0.20983
53648.68444959875  0.00085069444  1.94893e+00  5.94212e+00  0.22450
53648.73065330245  0.01477430556  -1.48941e+00  1.34825e+00  0.27014
53648.76203061727  0.01470486111  5.95902e-01  1.23261e+00  0.30274
53648.79370885801  0.01477430556  -1.37551e+00  1.19595e+00  0.31251
53648.82506302468  0.01468171296  6.57811e-01  1.14953e+00  0.32361
53649.37885932098  0.01390625000  -4.80876e-01  1.79780e+00  0.15493
53649.45139983023  0.01467592593  2.14797e+00  6.73124e+00  0.01540
53649.48313015431  0.01477430556  1.30183e+00  3.83157e+00  0.03735
53649.51476209875  0.01495949074  -1.13508e+01  6.93759e+00  0.01295
53649.73547390431  0.01475694444  5.20368e-01  5.33422e+00  0.02652
53649.76688015430  0.01471643519  2.61448e+00  2.85249e+00  0.06245
53649.79828061727  0.01468171296  -1.15189e+00  2.26925e+00  0.09292
53649.82974473764  0.01471064815  2.83822e+00  3.89831e+00  0.04056
53650.05067066356  0.01503472222  2.42453e+00  2.87563e+00  0.06293
53650.08176441357  0.01469328704  1.10112e-01  1.96067e+00  0.12635
53650.21915445986  0.01472222222  -1.90656e+00  9.21502e+00  0.00967
53650.24966950616  0.01379050926  8.74098e+00  5.88226e+00  0.01781
53650.28224473764  0.01473379630  -3.35267e-01  3.39102e+00  0.04541
53650.31364520060  0.01469907407  6.59600e-01  5.23421e+00  0.02313
53650.53461163579  0.01475115741  1.06031e+00  3.65702e+00  0.04386
53650.56598316356  0.01467592593  1.32036e+00  2.48940e+00  0.08016
53650.59777135801  0.01484375000  4.52768e-02  2.00315e+00  0.11434
53650.62907922838  0.01471643519  3.22332e-01  2.82955e+00  0.06346
53650.83693223764  0.01496527778  -6.80758e+00  4.04047e+00  0.03351
53650.86814172838  0.01473958333  -1.70746e+00  2.25135e+00  0.09374
53650.89879566357  0.01396990741  3.27290e-01  1.82149e+00  0.14943
53650.94861047838  0.01003472222  2.40052e+00  2.21928e+00  0.14295
53650.97076325615  0.01001157407  -1.17405e-01  2.48783e+00  0.11254
53650.99313594135  0.01020833333  6.48845e-01  2.35327e+00  0.12454
53651.01536973764  0.01026620370  2.14807e+00  1.92752e+00  0.17497
53651.03748779320  0.01020833333  6.62474e+00  1.70594e+00  0.23412
53651.05898663578  0.00361689815  1.40558e+01  5.89217e+00  0.05741
53651.07541024690  0.01148726852  4.35444e+00  3.36378e+00  0.05549
53651.09964635801  0.01123263889  -6.55487e+00  4.02239e+00  0.03753
53651.12427598764  0.01132523148  5.42188e+00  2.79781e+00  0.07793
53651.14881881171  0.01131944444  1.83711e-01  2.36945e+00  0.10754
53651.19793339504  0.01145254630  4.14359e+00  2.08817e+00  0.12905
53651.22238362653  0.01133101852  4.74589e+00  2.33930e+00  0.10639
53651.24670654319  0.01115162037  3.43148e+00  1.81818e+00  0.17151
53651.68780608023  0.01130208333  1.05696e+00  1.34171e+00  0.28735
53651.71224473764  0.01122685185  -3.01283e-01  1.44700e+00  0.24385
53651.73641140431  0.01090277778  2.61795e+00  1.73029e+00  0.18372
53651.75918339504  0.00971643519  4.35933e-01  1.64743e+00  0.22138
53651.78573432097  0.01120949074  3.39351e+00  1.67571e+00  0.21217
53651.81022506172  0.01120949074  5.17372e+00  1.78951e+00  0.20586
53651.83933385801  0.01582754630  -1.59170e+00  1.72749e+00  0.16027
53651.86931070986  0.01042245370  1.07205e+00  2.59766e+00  0.10497
53651.89475052468  0.01132523148  -8.07263e-03  2.15391e+00  0.13175
53652.35583270060  0.00940972222  3.25349e+00  2.03059e+00  0.16159
53652.37787552467  0.00924189815  -1.27188e+00  2.22473e+00  0.14363
53652.40013246912  0.00928819444  -2.15758e+00  3.18590e+00  0.07369
53652.42315330245  0.01008680556  -2.01415e+00  2.71244e+00  0.09347
53652.46762089505  0.01021412037  6.50486e-02  2.97597e+00  0.07681
53652.48971580245  0.01008680556  7.26831e+00  3.57598e+00  0.05138
53652.51090793208  0.00911458333  3.13220e+00  5.97912e+00  0.02260
53652.53330376542  0.00928819444  4.40578e+00  4.45936e+00  0.03634
53652.55641719134  0.01020254630  1.12434e+00  4.00932e+00  0.04412
53652.57851209875  0.01008680556  5.02634e+00  4.31111e+00  0.03732
53652.66645191357  0.00928819444  -2.67507e+00  9.01769e+00  0.01072
53652.68957691357  0.01020254630  4.29527e+00  8.57205e+00  0.01359
53653.62158501542  0.01006944444  8.80636e+00  5.83883e+00  0.02179
53653.64392876541  0.01023726852  1.08869e+01  5.02429e+00  0.02858
53653.67429913579  0.01840856481  3.88881e+00  4.00073e+00  0.02442
53653.75086163579  0.01013310185  6.01727e+00  4.65178e+00  0.03115
53653.77305492282  0.01015046296  -3.15384e+00  3.38954e+00  0.06038
53653.79529450616  0.01017939815  8.23894e-01  2.98667e+00  0.07374
53653.82264404320  0.01535300926  2.86764e+00  2.63081e+00  0.06734
53653.84911395060  0.00276041667  -2.24695e+00  3.75474e+00  0.16896
53653.86529450615  0.01038773148  3.73784e-01  1.97529e+00  0.16251
53653.88742413578  0.01034143519  -6.75236e-01  1.80507e+00  0.19577
53653.90959427468  0.01033564815  -1.03874e+00  2.18587e+00  0.13782
53653.93172969134  0.01028356481  2.59943e+00  2.46189e+00  0.11129
53653.95369728393  0.01007523148  2.70738e+00  2.44228e+00  0.11514
53653.97614520060  0.01034722222  2.07765e+00  1.91185e+00  0.17243
53654.00691487653  0.01894097222  -4.58217e-01  1.26506e+00  0.22176
53655.35852945986  0.01037037037  9.48649e-01  2.02784e+00  0.15534
53655.38067066357  0.01033564815  9.44539e-01  1.82933e+00  0.19019
53655.40277714505  0.01026620370  -2.07709e-01  2.18265e+00  0.13939
53655.42403293208  0.00934606481  -8.25141e-01  2.64373e+00  0.10723
53655.44705955245  0.01020833333  4.31750e+00  2.43512e+00  0.11559
53655.46906765430  0.01004050926  4.81186e+00  1.97210e+00  0.16424
53655.49130145060  0.01008680556  2.88225e+00  1.74358e+00  0.21531
53658.35459427468  0.00962962963  6.76336e-01  2.09929e+00  0.15638
53658.37575168208  0.01002314815  2.64388e+00  1.84685e+00  0.18829
53658.39792760801  0.01002314815  1.31027e+00  2.30141e+00  0.12705
53658.42019033949  0.01010995370  -5.36218e-01  2.51107e+00  0.10950
53658.44242992283  0.01017361111  7.39868e-01  2.40995e+00  0.11695
53658.46471580245  0.01028356481  2.90826e+00  1.89864e+00  0.16932
53658.48681649690  0.01020833333  1.75267e-01  1.67848e+00  0.22625
53662.14701904319  0.00296875000  -6.68009e-01  3.79357e+00  0.15773
53662.16267297838  0.01042824074  3.00562e+00  2.05238e+00  0.15372
53662.18517297838  0.01002314815  3.12013e+00  1.88243e+00  0.18838
53662.21459427468  0.01728009259  3.25236e+00  1.76704e+00  0.12969
53662.24276557097  0.00916666667  6.65429e+00  2.66312e+00  0.11031
53662.26586163579  0.01008680556  -1.43281e+00  2.36935e+00  0.12375
53662.28729682097  0.00934606481  -8.45952e-01  2.02243e+00  0.16221
53662.31021348764  0.01008680556  -1.42559e+00  1.78695e+00  0.20655
53665.07125515430  0.00267939815  6.66208e+00  2.58805e+00  0.33772
53665.09444959875  0.01732060185  4.33339e+00  1.01578e+00  0.34260
53665.12566487653  0.01245949074  1.53642e+00  1.19829e+00  0.33524
53665.16631302467  0.01704282407  3.20690e+00  1.10454e+00  0.31574
53665.20241256171  0.01707754630  9.18538e-01  1.15574e+00  0.24738
53665.23844844134  0.01704861111  2.36365e+00  1.32167e+00  0.18856
53665.27451325615  0.01704861111  3.63322e+00  1.40550e+00  0.17322
53665.31094265431  0.01730902778  5.57728e+00  1.25972e+00  0.22121
53665.34693223764  0.01712962963  3.96502e+00  1.06443e+00  0.29727
53665.38287552467  0.01701967593  5.75625e+00  1.03906e+00  0.34947
53665.41819959875  0.01618634259  3.11291e+00  1.07250e+00  0.33920
53665.45521348764  0.01703125000  2.71933e+00  1.08881e+00  0.32897
53665.49036973764  0.01612268519  2.29736e-01  1.07786e+00  0.35297
53665.52753408949  0.01711805556  2.73810e+00  1.07536e+00  0.30004
53665.56356996912  0.01708912037  2.90805e+00  1.21658e+00  0.23341
53665.59888246912  0.01622106481  1.92959e+00  1.48707e+00  0.17166
53665.64417182098  0.02535300926  2.55499e+00  1.26127e+00  0.14852
53665.69029450616  0.01701967593  1.03018e+00  1.34989e+00  0.19431
53665.72642876542  0.01708912037  -1.89155e+00  1.27453e+00  0.23250
53665.76259195986  0.01719907407  -3.82483e-01  1.17102e+00  0.28890
53665.79848895060  0.01703125000  7.79654e-01  2.09092e+00  0.10536
53665.83465793209  0.01703125000  1.88683e-01  1.48446e+00  0.20240
53665.87097158949  0.01726851852  6.71448e-01  1.39838e+00  0.21372
53665.90723316356  0.01734953704  4.94524e+00  1.46201e+00  0.17634
53665.94291024690  0.01697337963  -9.44272e-01  1.63124e+00  0.14753
53665.97833848764  0.01623263889  -9.14531e-01  1.89252e+00  0.10842
53666.01488941356  0.01701967593  1.23242e+00  2.11793e+00  0.08476
53666.05098895060  0.01705439815  3.44094e+00  1.76944e+00  0.12224
53666.08726209875  0.01726273148  3.17150e-01  1.58611e+00  0.14957
53666.15845422838  0.01623263889  -2.09232e-01  1.42542e+00  0.20379
53666.19462320986  0.01623263889  -8.43863e-02  1.29422e+00  0.27521
53666.23165445986  0.01710648148  -2.42171e-01  1.27413e+00  0.25890
53666.26766140431  0.01703703704  2.55809e+00  1.35132e+00  0.20877
53666.30384774690  0.01704282407  6.77006e-01  1.44365e+00  0.17523
53666.34005723764  0.01708333333  -1.01355e+00  1.70543e+00  0.12095
53666.37536395060  0.01622106481  2.67657e+00  1.61163e+00  0.14787
53666.41233154319  0.01703125000  6.14979e-03  1.29609e+00  0.20353
53666.44856418209  0.01718750000  1.34107e+00  1.14799e+00  0.26551
53666.48394612653  0.01637731481  1.28392e+00  1.11403e+00  0.33155
53666.51983154319  0.01623263889  4.13012e-02  1.11452e+00  0.33438
53666.55598895060  0.01623263889  3.49686e+00  1.05860e+00  0.35104
53666.59304334875  0.01712962963  3.67023e+00  9.96553e-01  0.36384
53666.62902714505  0.01704861111  -7.53184e-01  1.11218e+00  0.27605
53666.66839635801  0.02035300926  3.74389e-01  1.12055e+00  0.21688
53666.70175283949  0.01280671296  1.54597e-01  1.42698e+00  0.21240
53666.72495307097  0.00359953704  4.32486e+00  6.29712e+00  0.04836
53666.76216371912  0.01006944444  -2.68064e+00  1.94213e+00  0.17362
53666.78847158949  0.01420138889  -1.97477e+00  1.90899e+00  0.13517
53666.81578061727  0.01005208333  -1.59498e+00  2.56828e+00  0.11042
53666.83799126542  0.01008680556  1.37506e+00  2.37719e+00  0.12456
53666.85928756171  0.00920717593  5.89786e-01  2.03227e+00  0.17393
53666.88718686726  0.01493055556  -4.84600e+00  1.66453e+00  0.22571
53667.31822274690  0.01730902778  1.70059e+00  1.49289e+00  0.15400
53667.35409658949  0.01703703704  2.68020e+00  1.38586e+00  0.17211
53667.38946117282  0.01623263889  -7.02249e-01  1.23150e+00  0.22416
53667.43111626542  0.02170717593  4.32958e-01  9.65249e-01  0.28345
53667.47205376541  0.01730902778  2.09271e+00  9.94382e-01  0.35376
53667.50707691356  0.01616319444  -1.46432e+00  1.04683e+00  0.33436
53667.54370885801  0.01703125000  4.02521e-01  9.51587e-01  0.37233
53667.57983733023  0.01709490741  1.43898e+00  1.01362e+00  0.33458
53667.61597158949  0.01707175926  -6.60089e-01  1.07930e+00  0.32403
53667.65660237653  0.02163773148  1.99959e+00  1.04395e+00  0.23927
53667.69737783949  0.01707754630  3.14872e+00  1.36240e+00  0.18209
53667.73351209875  0.01703125000  -8.74105e-01  1.38405e+00  0.17808
53667.76959427467  0.01704861111  -5.72107e-01  1.19716e+00  0.24058
53667.80608154320  0.01734375000  1.68603e+00  1.07046e+00  0.29168
53667.84182807097  0.01704861111  1.85426e+00  9.83795e-01  0.35866
53667.87806070986  0.01712384259  1.56999e-01  1.04665e+00  0.33034
53667.91399242282  0.01699074074  1.76505e+00  1.06810e+00  0.33847
53667.95024242283  0.01716435185  1.74494e-01  1.01285e+00  0.35674
53667.98634195986  0.01709490741  -1.64458e-01  1.08142e+00  0.29507
53668.02257459875  0.01726273148  -9.18317e-01  1.22088e+00  0.22457
53668.05770191357  0.01620949074  -1.62614e+00  1.46317e+00  0.17553
53668.09469265430  0.01703125000  1.61453e+00  1.50347e+00  0.15698
53668.13093686727  0.01721064815  1.37565e+00  1.33099e+00  0.20577
53668.16679913579  0.01701967593  1.75186e+00  1.23286e+00  0.24320
53668.20282344134  0.01697916667  9.74806e-01  1.12762e+00  0.30295
53668.27519612653  0.01711805556  1.44817e+00  1.35461e+00  0.22515
53668.31119728393  0.01705439815  3.10176e+00  1.31570e+00  0.24006
53668.34728524690  0.01706597222  1.75992e+00  1.41462e+00  0.19412
53668.37881881171  0.01253472222  1.53729e+00  1.76042e+00  0.15718
53668.41897506172  0.01767939815  2.16585e+00  1.71881e+00  0.11634
53668.45441487653  0.01618634259  1.93231e+00  2.02067e+00  0.09253
53668.49151557098  0.01711805556  6.67526e+00  1.63320e+00  0.13672
53668.52755723764  0.01709490741  3.05461e+00  1.44544e+00  0.17596
53668.56355839505  0.01703125000  8.56603e-01  1.32575e+00  0.21109
53668.59891719135  0.01623263889  1.26692e+00  1.30642e+00  0.23494
53668.64424126541  0.02538773148  2.75402e+00  9.12123e-01  0.30101
53668.69031765431  0.01701967593  2.66283e+00  1.14692e+00  0.27967
53668.72638246912  0.01701967593  1.64597e+00  1.24634e+00  0.22247
53668.76243570986  0.01699652778  3.22016e+00  1.37897e+00  0.18171
53668.79895770060  0.01733796296  -4.37688e-01  1.68333e+00  0.12385
53668.83490098764  0.01712384259  4.28291e+00  1.53032e+00  0.14922
53668.87093108023  0.01707754630  1.04687e+00  1.30655e+00  0.20452
53668.90697853394  0.01706018519  8.16472e-01  1.13162e+00  0.26546
53668.94297969134  0.01699652778  4.18699e+00  1.08970e+00  0.34723
53668.96239520060  0.00024305556  -1.11515e+01  9.94764e+00  0.36988
53669.01449589505  0.01619791667  2.66375e+00  1.05227e+00  0.33785
53669.05177020060  0.01730324074  2.94745e+00  9.97958e-01  0.36620
53669.08753408949  0.01701388889  3.27245e+00  1.12346e+00  0.27754
53669.12274242283  0.01615740741  4.14495e-01  1.25794e+00  0.21926
53669.15987783949  0.01713541667  4.98876e-01  1.47256e+00  0.16024
53669.19608733023  0.01715277778  2.99864e+00  1.39804e+00  0.17115
53669.23223316357  0.01711805556  1.08039e-01  1.20041e+00  0.22567
53669.26844265431  0.01714699074  1.84206e+00  1.06537e+00  0.28975
53669.30343108023  0.01608217593  2.00635e+00  9.99862e-01  0.37173
53669.34938015431  0.02587384259  -3.16644e-01  7.82646e-01  0.36026
53669.65891719134  0.01026041667  2.99300e+00  2.00428e+00  0.16922
53669.68109890431  0.01005787037  3.96220e-01  1.80914e+00  0.20134
53669.70347737653  0.01027199074  3.63306e+00  2.24485e+00  0.13719
53669.72449589505  0.00911458333  6.80055e+00  2.70130e+00  0.11149
53669.74773663579  0.01017939815  -9.38565e-01  2.41264e+00  0.12487
53669.77648663579  0.01675347222  3.38045e+00  1.54766e+00  0.17474
53669.80530608023  0.01008680556  1.84620e+00  1.72391e+00  0.23485
53670.31039288579  0.01966435185  -1.61273e+00  3.13444e+00  0.04013
53670.43175862652  0.01929398148  1.29285e+00  3.39775e+00  0.03428
53670.47128987653  0.01840856481  3.75753e-01  2.57549e+00  0.07208
53670.51273663578  0.01929976852  4.39295e-01  2.20407e+00  0.09267
53670.55303177467  0.01916666667  -2.19054e+00  2.81517e+00  0.05065
53670.59257459875  0.01828125000  -3.48604e-02  3.06815e+00  0.04507
53670.71411395060  0.01840856481  1.81665e+00  3.60835e+00  0.03408
53670.75453061727  0.01840856481  5.38116e+00  2.47746e+00  0.07776
53670.79599473764  0.01930555556  4.50116e+00  2.13647e+00  0.09952
53670.83629566357  0.01916666667  1.72296e+00  2.85204e+00  0.04929
53670.87683385801  0.01927662037  5.10331e+00  2.95530e+00  0.04542
53670.99827483023  0.01931712963  -3.40905e+00  3.43326e+00  0.03347
53671.03780608023  0.01840856481  7.59958e+00  2.44636e+00  0.07779
53671.07920075615  0.01925925926  -1.76076e+00  2.12723e+00  0.10199
53671.11951325616  0.01914351852  2.64188e+00  2.80919e+00  0.05151
53671.16000515431  0.01920717593  2.36134e+00  3.00951e+00  0.04412
53671.28152135801  0.01929976852  3.43157e+00  3.43063e+00  0.03351
53671.32104682097  0.01840856481  4.37395e+00  2.46931e+00  0.07524
53671.36245885801  0.01926504630  1.76699e-01  2.12957e+00  0.09962
53671.40271348764  0.01907986111  4.59276e+00  2.76832e+00  0.05270
53671.44326904319  0.01921875000  6.04098e+00  2.98781e+00  0.04437
53671.56387668208  0.01841435185  1.04990e+00  3.45229e+00  0.03459
53671.60431070986  0.01840856481  3.13663e+00  2.41724e+00  0.07722
53671.64571117282  0.01926504630  2.22570e+00  2.10386e+00  0.10215
53671.70370307097  0.01920138889  -2.10441e+00  2.78685e+00  0.05212
53671.74433964505  0.01940972222  -4.01569e-01  2.96181e+00  0.04528
53671.86473895060  0.01840856481  9.44361e-01  3.40256e+00  0.03565
53671.90603524690  0.01927662037  -2.39762e-01  2.31081e+00  0.08039
53671.94791024690  0.01929976852  2.31894e+00  2.17521e+00  0.09406
53671.98270191356  0.01548032407  2.10773e+00  2.37584e+00  0.10039
53672.02319959875  0.02178819444  2.76105e+00  2.88086e+00  0.04279
53672.14800283949  0.01840856481  -9.88325e-01  3.41823e+00  0.03556
53672.18841950616  0.01840856481  -1.78797e+00  2.38854e+00  0.07914
53672.22979682098  0.01923032407  5.89190e-01  2.15817e+00  0.10193
53672.27017297838  0.01917824074  2.19080e+00  2.75625e+00  0.05369
53672.31067645060  0.01925347222  1.04120e+00  2.98783e+00  0.04536
53672.51308964504  0.01927083333  2.51277e+00  2.14172e+00  0.10313
53672.55342529320  0.01917824074  -4.86178e+00  2.76496e+00  0.05379
53672.59391719134  0.01924189815  2.39196e+00  3.03129e+00  0.04493
53672.71447274690  0.01838541667  -1.66388e+00  3.49296e+00  0.03413
53672.75492413578  0.01840856481  -5.19299e-01  2.42406e+00  0.07616
53672.80508038578  0.02802083333  3.30677e+00  1.85027e+00  0.09822
53672.85515561727  0.02016782407  3.81062e+00  2.76118e+00  0.05227
53684.81708848764  0.02465856481  2.61182e+00  3.08770e+00  0.03577
53775.38273663579  0.00541087963  5.06824e+00  3.12979e+00  0.13891
53775.41523663579  0.00548032407  -9.34291e-01  2.46509e+00  0.20650
53775.43439751542  0.01006944444  2.03243e+00  1.89682e+00  0.19350
53775.45656765431  0.01006365741  2.74685e+00  2.27476e+00  0.13832
53775.47877251542  0.01009259259  1.44605e+00  2.53171e+00  0.11221
53777.91484890431  0.00976851852  -1.76114e+00  2.12196e+00  0.15583
53777.93743570986  0.01019097222  3.11928e+00  2.57333e+00  0.11377
53777.95883617282  0.00928819444  -1.23067e+00  2.33473e+00  0.14640
53777.98102367282  0.00928819444  6.15227e-01  1.80706e+00  0.23094
53778.00400978394  0.01008680556  7.66093e-01  1.95073e+00  0.18860
53778.02598316356  0.00989583333  1.46233e+00  2.27275e+00  0.14296
53778.04832691357  0.01006365741  -2.05732e+00  2.60213e+00  0.10690
53778.06853524690  0.00243634259  4.33529e+00  3.49514e+00  0.23301
53778.08730260801  0.01263888889  3.03712e+00  1.52820e+00  0.23691
53778.11556649690  0.01218750000  -3.57014e-02  1.28550e+00  0.33155
53778.14406186727  0.01238425926  -2.85496e+00  1.68724e+00  0.19985
53778.17242413579  0.01239004630  6.27224e+00  3.40382e+00  0.06294
53780.90586163579  0.01155671296  1.68779e+00  1.91353e+00  0.16716
53780.92884774690  0.01008680556  2.37650e+00  2.55031e+00  0.11696
53780.95009774690  0.00916087963  -1.54152e+00  2.33490e+00  0.15629
53780.97235469134  0.00924189815  1.89576e+00  1.87835e+00  0.21787
53780.99549705246  0.01019675926  -2.25476e+00  1.94306e+00  0.19139
53781.01754566356  0.01008101852  -3.58700e+00  2.29249e+00  0.13836
53781.03973316356  0.01008101852  2.13219e+00  2.60795e+00  0.10867
53781.05639404320  0.00274884259  2.13140e+00  8.28324e+00  0.04385
53781.08211742283  0.01990740741  1.58006e+00  3.10204e+00  0.04309
53781.16369728393  0.01875578704  -2.66623e+00  2.41062e+00  0.07410
53781.20502830245  0.01876736111  -2.41425e+00  1.96487e+00  0.10209
53781.25720422838  0.02963541667  -1.44098e+00  1.96921e+00  0.07048
53781.39072274690  0.01955439815  -3.66711e-01  3.54013e+00  0.03468
53781.47363362653  0.01971064815  1.11942e+00  2.60168e+00  0.06198
53781.51399820986  0.01876736111  5.37836e-01  2.04343e+00  0.09441
53781.55530608023  0.01876736111  8.50116e-01  2.58230e+00  0.06177
53781.67964635801  0.01896412037  3.18201e+00  2.79194e+00  0.05519
53781.72579219134  0.02380208333  1.89716e+00  3.88034e+00  0.02464
53781.77218108023  0.01881365741  3.97561e+00  2.27624e+00  0.08114
53781.81420654320  0.01954282407  1.55301e+00  1.83342e+00  0.10999
